age;mention_bac;distance_domicile_km;heures_travail_remunere_sem;taux_presence_pct;connexions_lms_30j;heures_lms_total;ressources_consultees;retards_rendus;nb_devoirs_rendus;messages_forum;motivation;satisfaction;sentiment_appartenance;date_inscription;moyenne_finale;abandon;ects_semestre;capacite_accueil;volume_horaire_s1;taux_reussite_historique_pct;filiere_Biologie;filiere_Droit;filiere_Gestion;filiere_Informatique;filiere_Lettres;filiere_Mathematiques;filiere_Psychologie;filiere_STAPS;bac_type_general;bac_type_pro;bac_type_techno;faculte_Droit-Science Po;faculte_Lettres & Langues;faculte_STAPS;faculte_Sciences & Technologies;faculte_Sciences Humaines;faculte_Économie-Gestion;etablissement_origine_autre;etablissement_origine_cfa;etablissement_origine_lycee_prive;etablissement_origine_lycee_public;etablissement_origine_nan
19;0.0;38.2;15.0;80.4;46.0;51.9;114;3;13;6;5.0;5.0;2.0;20-09-2024;16.38;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
21;0.0;13.9;0.0;58.0;10.0;15.8;28;7;7;0;1.0;2.0;1.0;18-09-2024;0.72;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
18;3.0;;12.0;76.7;40.0;73.3;126;3;11;7;5.0;4.0;3.0;26-09-2024;18.02;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
20;0.0;;0.0;54.9;15.0;22.3;35;6;12;0;3.0;3.0;2.0;04-09-2024;12.34;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
19;1.0;16.9;0.0;78.4;3.0;11.2;10;7;9;1;1.0;2.0;3.0;02-09-2024;10.85;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
18;2.0;24.7;0.0;73.1;13.0;22.8;36;2;6;4;4.0;4.0;1.0;23-09-2024;16.87;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
17;2.0;5.2;;80.4;34.0;62.8;60;6;8;2;2.0;3.0;2.0;13-09-2024;12.18;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
20;0.0;2.5;0.0;97.6;52.0;60.6;120;0;7;5;4.0;4.0;3.0;11-09-2024;17.25;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
20;0.0;38.7;;89.5;22.0;30.1;58;2;11;3;5.0;5.0;2.0;24-09-2024;14.49;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
25;0.0;1.6;;78.4;43.0;58.2;92;4;6;3;2.0;3.0;4.0;06-09-2024;13.31;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;;8.0;21.0;91.8;18.0;25.8;35;1;10;0;4.0;4.0;;13-09-2024;15.87;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
17;0.0;31.2;14.0;87.4;;33.5;47;2;9;4;3.0;4.0;3.0;10-09-2024;15.67;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
22;1.0;45.5;0.0;84.4;30.0;47.2;82;1;10;3;3.0;2.0;3.0;11-09-2024;14.87;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
19;2.0;24.8;0.0;75.4;18.0;26.0;59;5;6;3;2.0;2.0;1.0;11-09-2024;4.66;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
17;;18.7;;66.9;28.0;39.1;72;4;4;1;3.0;1.0;2.0;17-09-2024;3.76;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1
21;0.0;;10.0;78.9;28.0;39.9;55;1;10;4;4.0;3.0;4.0;11-09-2024;14.25;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;1.0;16.4;0.0;92.7;44.0;48.5;84;2;12;4;5.0;3.0;3.0;09-09-2024;18.52;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
23;3.0;1.6;0.0;91.5;39.0;72.4;77;3;9;4;3.0;4.0;;06-09-2024;17.02;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
20;0.0;18.7;0.0;99.1;50.0;91.8;96;2;12;10;5.0;5.0;4.0;17-09-2024;16.59;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
22;0.0;6.2;0.0;85.2;35.0;66.4;70;6;7;5;3.0;3.0;4.0;03-09-2024;18.18;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;2.0;4.1;28.0;59.2;11.0;11.0;22;5;6;0;1.0;;2.0;16-09-2024;3.21;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
19;0.0;8.6;0.0;80.2;35.0;77.6;75;0;9;4;3.0;4.0;4.0;09-09-2024;15.32;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0
21;1.0;12.5;8.0;77.2;22.0;28.7;43;6;7;0;2.0;2.0;3.0;27-09-2024;12.91;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
18;0.0;9.5;3.0;86.0;10.0;21.2;14;2;8;6;2.0;3.0;2.0;19-09-2024;13.05;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
18;3.0;26.0;0.0;66.1;26.0;28.4;41;5;8;1;5.0;2.0;4.0;03-09-2024;18.41;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
18;1.0;19.4;;76.5;;38.5;38;3;7;2;2.0;3.0;3.0;27-09-2024;13.49;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1
20;1.0;35.3;0.0;93.8;40.0;76.0;93;3;10;3;3.0;5.0;3.0;26-09-2024;16.56;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1
20;0.0;5.9;;85.3;41.0;42.0;106;6;8;4;4.0;5.0;;11-09-2024;12.05;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
18;1.0;0.2;0.0;81.0;14.0;16.7;39;6;6;2;2.0;3.0;4.0;23-09-2024;11.37;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
22;1.0;0.9;3.0;70.5;27.0;37.7;79;4;9;3;3.0;3.0;3.0;10-09-2024;14.42;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
23;3.0;23.3;12.0;69.3;25.0;34.6;79;9;11;0;3.0;3.0;2.0;02-09-2024;16.62;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;2.0;8.3;0.0;72.9;17.0;30.7;27;6;7;1;4.0;2.0;1.0;16-09-2024;6.52;1;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
21;1.0;75.2;16.0;79.4;15.0;37.2;38;7;7;0;2.0;1.0;1.0;10-09-2024;12.9;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
18;1.0;3.6;12.0;82.5;36.0;47.7;72;3;8;1;2.0;4.0;5.0;10-09-2024;19.02;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
21;1.0;56.8;4.0;73.4;24.0;25.9;59;6;9;5;4.0;3.0;3.0;02-09-2024;15.16;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
20;1.0;0.7;15.0;61.8;20.0;21.6;74;4;4;1;3.0;3.0;1.0;12-09-2024;4.32;1;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;0.0;9.1;3.0;96.1;72.0;85.1;176;0;8;6;5.0;3.0;5.0;09-09-2024;16.08;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
17;3.0;9.1;24.0;91.5;43.0;74.8;94;2;9;5;5.0;5.0;3.0;25-09-2024;18.64;0;30;980;247;60;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
22;2.0;13.4;8.0;85.1;37.0;57.7;97;2;7;5;4.0;4.0;5.0;18-09-2024;16.45;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
18;0.0;2.9;11.0;96.4;49.0;90.1;84;0;9;8;5.0;3.0;5.0;19-09-2024;18.89;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
18;0.0;26.0;;72.9;39.0;61.0;58;4;8;1;1.0;3.0;1.0;02-09-2024;3.52;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
21;1.0;;16.0;99.0;42.0;24.4;114;2;10;5;5.0;;4.0;18-09-2024;17.99;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;0.0;17.1;11.0;75.4;6.0;11.3;8;6;6;0;2.0;3.0;3.0;02-09-2024;5.36;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
20;;;;78.4;29.0;31.7;53;3;11;1;3.0;3.0;3.0;11-09-2024;5.73;1;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
19;0.0;2.3;26.0;80.9;35.0;54.1;83;4;8;3;5.0;5.0;4.0;25-09-2024;17.93;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
18;1.0;9.2;4.0;56.5;8.0;7.8;6;5;8;0;;2.0;;12-09-2024;6.94;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
19;0.0;5.1;14.0;46.9;12.0;13.3;35;7;7;1;2.0;2.0;3.0;26-09-2024;5.26;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
19;1.0;28.5;22.0;97.6;22.0;34.0;27;2;9;9;5.0;5.0;3.0;25-09-2024;18.81;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
19;0.0;17.2;10.0;69.6;30.0;45.1;99;1;6;4;2.0;2.0;5.0;19-09-2024;13.51;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
18;2.0;12.5;16.0;77.8;31.0;52.1;72;5;5;2;3.0;3.0;3.0;20-09-2024;5.77;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
18;2.0;37.5;;72.1;34.0;73.5;57;6;7;3;;3.0;4.0;18-09-2024;4.31;1;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
19;1.0;44.8;8.0;64.2;24.0;37.4;44;5;6;2;4.0;1.0;3.0;12-09-2024;5.25;1;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
22;1.0;5.8;;94.2;31.0;62.4;54;1;10;4;3.0;3.0;3.0;02-09-2024;14.26;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1
22;1.0;17.5;17.0;79.8;18.0;22.9;39;7;10;7;3.0;3.0;2.0;09-09-2024;15.78;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
17;1.0;2.3;10.0;80.6;41.0;79.1;96;8;9;8;3.0;3.0;2.0;13-09-2024;16.99;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;0.0;3.3;24.0;98.2;38.0;52.8;104;0;12;5;1.0;5.0;3.0;12-09-2024;14.14;0;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
19;0.0;5.6;;79.8;24.0;31.0;34;0;9;3;4.0;3.0;3.0;24-09-2024;16.55;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
18;1.0;12.3;;72.5;10.0;12.7;15;3;6;1;;4.0;2.0;26-09-2024;2.16;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
20;0.0;32.3;;98.4;44.0;52.5;78;1;8;6;5.0;4.0;3.0;13-09-2024;17.96;0;30;810;265;81;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
18;3.0;1.5;;79.6;28.0;61.8;59;7;10;2;3.0;4.0;;04-09-2024;15.12;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
19;1.0;11.0;0.0;82.7;23.0;35.4;63;1;8;1;3.0;;3.0;12-09-2024;12.84;0;30;980;247;60;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
19;0.0;3.6;8.0;74.5;21.0;20.9;48;3;8;4;4.0;5.0;4.0;27-09-2024;14.3;0;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
19;0.0;28.3;0.0;80.2;34.0;63.1;66;3;8;1;3.0;3.0;1.0;19-09-2024;17.05;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
18;1.0;1.0;0.0;58.9;50.0;77.3;110;0;12;6;3.0;3.0;5.0;20-09-2024;17.12;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
19;1.0;10.7;8.0;64.5;;21.8;25;2;10;2;3.0;3.0;4.0;02-09-2024;9.05;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
19;0.0;63.1;0.0;80.5;29.0;52.4;62;4;8;2;3.0;3.0;2.0;03-09-2024;18.18;0;30;620;263;66;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0
20;2.0;13.2;8.0;77.6;19.0;31.5;33;5;6;0;3.0;4.0;1.0;03-09-2024;16.06;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0
22;1.0;30.9;0.0;55.2;21.0;22.2;62;5;8;0;3.0;4.0;2.0;09-09-2024;11.74;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0
17;0.0;3.8;3.0;95.0;36.0;54.2;82;0;12;3;4.0;4.0;5.0;16-09-2024;19.04;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;0.0;1.2;10.0;66.3;19.0;34.6;43;5;7;0;1.0;4.0;3.0;05-09-2024;6.94;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
20;0.0;14.4;0.0;60.3;8.0;11.5;9;7;7;0;4.0;4.0;2.0;18-09-2024;6.47;1;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
18;1.0;49.8;0.0;85.7;33.0;61.9;80;5;7;5;4.0;3.0;3.0;17-09-2024;17.3;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
21;1.0;13.1;10.0;69.3;29.0;49.4;65;6;11;3;5.0;3.0;1.0;02-09-2024;17.53;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
19;1.0;23.4;0.0;79.6;45.0;81.2;111;4;9;1;3.0;4.0;2.0;23-09-2024;15.6;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
18;0.0;7.8;0.0;79.6;16.0;12.9;25;1;9;2;2.0;2.0;4.0;13-09-2024;14.33;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
18;0.0;3.6;0.0;81.2;33.0;50.4;72;1;8;1;3.0;3.0;3.0;11-09-2024;14.54;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
21;1.0;13.4;0.0;83.0;38.0;39.1;111;3;7;7;5.0;3.0;5.0;02-09-2024;15.66;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;2.0;3.1;0.0;94.6;21.0;32.7;39;5;13;5;5.0;4.0;5.0;23-09-2024;17.12;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
20;0.0;11.3;;93.7;32.0;47.0;92;0;10;6;5.0;5.0;1.0;12-09-2024;16.21;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;0.0;91.7;0.0;87.6;31.0;37.8;61;3;11;2;5.0;4.0;1.0;20-09-2024;15.76;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0
18;2.0;11.3;;70.8;21.0;11.7;57;4;6;0;2.0;4.0;1.0;27-09-2024;9.75;1;28;480;265;78;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
20;0.0;0.0;;66.2;30.0;35.6;75;5;6;5;4.0;;3.0;16-09-2024;13.24;0;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
22;1.0;3.5;;58.0;15.0;26.5;35;4;9;1;2.0;1.0;3.0;23-09-2024;3.37;1;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
21;0.0;1.3;0.0;80.6;41.0;56.0;63;4;7;3;4.0;5.0;5.0;11-09-2024;16.25;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;;4.4;0.0;83.6;44.0;46.1;94;3;7;6;4.0;4.0;3.0;16-09-2024;15.88;0;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
23;0.0;27.3;0.0;93.0;45.0;46.6;100;4;8;5;5.0;4.0;3.0;19-09-2024;16.18;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
19;0.0;4.1;;81.2;42.0;61.2;91;4;11;3;3.0;3.0;4.0;05-09-2024;17.24;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
18;0.0;18.2;20.0;69.3;10.0;9.1;20;4;8;0;3.0;3.0;1.0;11-09-2024;15.54;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
23;1.0;33.9;0.0;62.2;24.0;35.8;46;7;8;1;2.0;4.0;3.0;23-09-2024;9.51;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
17;2.0;6.2;;57.6;4.0;6.4;2;5;7;0;1.0;3.0;2.0;26-09-2024;5.11;1;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
21;0.0;2.9;24.0;98.9;41.0;60.1;78;2;11;3;5.0;5.0;4.0;19-09-2024;19.06;0;30;930;293;75;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
19;2.0;9.9;0.0;69.6;20.0;30.2;36;0;8;1;4.0;3.0;2.0;25-09-2024;8.59;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
20;0.0;8.2;;81.3;33.0;57.1;56;5;5;2;;4.0;2.0;11-09-2024;13.41;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
23;0.0;11.3;24.0;85.5;41.0;78.6;116;2;11;2;2.0;4.0;4.0;16-09-2024;14.77;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1
21;0.0;1.3;26.0;76.4;52.0;77.9;133;3;9;8;4.0;2.0;4.0;17-09-2024;16.22;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
19;1.0;10.3;11.0;78.6;39.0;49.0;107;1;11;6;3.0;4.0;4.0;09-09-2024;18.37;0;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
27;2.0;1.8;21.0;50.6;0.0;0.0;0;5;5;0;1.0;3.0;3.0;09-09-2024;1.86;1;28;710;325;60;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
23;0.0;12.6;0.0;86.9;35.0;74.5;71;3;10;3;5.0;;2.0;17-09-2024;15.25;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
23;1.0;74.3;0.0;69.1;;38.2;90;4;7;2;2.0;;1.0;06-09-2024;4.64;1;30;810;265;81;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
24;2.0;12.5;24.0;37.2;0.0;0.0;0;1;1;0;2.0;4.0;3.0;11-09-2024;5.67;1;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
20;0.0;6.6;;89.0;38.0;39.0;57;4;12;0;2.0;2.0;2.0;26-09-2024;17.37;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
19;2.0;2.3;;93.6;30.0;47.8;64;0;8;1;4.0;4.0;2.0;25-09-2024;17.78;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
19;2.0;1.1;13.0;82.9;26.0;39.2;52;1;6;3;;3.0;4.0;16-09-2024;16.61;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0
20;0.0;15.2;0.0;89.1;38.0;44.6;79;2;10;3;3.0;4.0;3.0;17-09-2024;15.79;0;28;710;325;60;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
20;1.0;5.4;0.0;86.3;52.0;72.1;92;2;10;2;5.0;4.0;3.0;12-09-2024;18.69;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
19;2.0;10.1;0.0;69.0;7.0;6.1;1;5;11;0;;4.0;2.0;16-09-2024;7.03;1;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
20;0.0;2.7;;65.3;34.0;58.6;62;7;7;0;3.0;;3.0;17-09-2024;4.96;1;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
19;1.0;4.4;28.0;84.1;33.0;56.0;98;4;9;4;2.0;3.0;2.0;12-09-2024;13.94;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
19;;4.8;24.0;92.2;44.0;63.3;130;1;12;7;4.0;5.0;4.0;04-09-2024;17.59;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
21;1.0;;;82.5;46.0;78.2;80;4;12;9;5.0;4.0;2.0;26-09-2024;17.6;0;30;830;282;65;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
22;2.0;14.1;23.0;87.6;31.0;30.1;70;2;8;6;5.0;4.0;4.0;12-09-2024;18.34;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1
24;0.0;13.6;12.0;76.8;25.0;24.1;55;2;7;1;2.0;3.0;5.0;13-09-2024;13.57;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
20;;21.9;11.0;89.2;26.0;38.2;31;2;13;1;5.0;3.0;4.0;04-09-2024;16.71;0;30;930;293;75;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0
18;0.0;2.8;11.0;81.8;39.0;77.3;80;0;7;10;5.0;4.0;3.0;27-09-2024;18.23;0;30;980;247;60;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
21;2.0;11.1;0.0;74.9;25.0;30.3;50;5;7;2;3.0;4.0;2.0;20-09-2024;14.37;0;28;550;256;64;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
18;0.0;0.8;10.0;94.3;56.0;82.9;118;1;8;5;4.0;5.0;5.0;10-09-2024;18.66;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
22;0.0;23.8;11.0;80.1;23.0;39.2;45;4;8;2;4.0;2.0;2.0;04-09-2024;17.27;0;28;480;265;78;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0
18;0.0;22.5;0.0;78.9;23.0;25.3;37;2;9;5;3.0;3.0;4.0;23-09-2024;13.47;0;30;830;282;65;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
20;0.0;19.5;5.0;82.6;46.0;63.9;79;2;6;5;4.0;3.0;4.0;25-09-2024;16.67;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
21;0.0;28.0;18.0;59.1;3.0;2.9;1;7;7;2;3.0;1.0;3.0;11-09-2024;2.1;1;30;930;293;75;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
19;1.0;3.8;0.0;60.7;3.0;6.2;11;4;4;1;1.0;2.0;2.0;16-09-2024;1.98;1;28;710;325;60;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
21;1.0;25.7;11.0;69.3;38.0;83.5;90;1;6;1;4.0;4.0;;13-09-2024;16.06;0;30;620;263;66;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
23;0.0;9.6;;94.3;35.0;59.1;88;1;12;3;4.0;2.0;5.0;19-09-2024;15.34;0;30;810;265;81;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0
24;0.0;13.1;8.0;76.8;;6.7;6;3;7;2;3.0;;;16-09-2024;11.62;0;30;620;263;66;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
