student_id,annee_universitaire,filiere,age,sexe,bac_type,mention_bac,etablissement_origine,boursier,distance_domicile_km,heures_travail_remunere_sem,taux_presence_pct,connexions_lms_30j,heures_lms_total,ressources_consultees,retards_rendus,nb_devoirs_total,nb_devoirs_rendus,messages_forum,moyenne_partiels_s1,nb_ue_total,nb_ue_validees_s1,motivation,satisfaction,sentiment_appartenance,groupe_td,couleur_carte_etudiante,jour_inscription,id_dossier,date_inscription,moyenne_finale,abandon,commentaire_tuteur
ETU-03542,2024-2025, Psychologie ,20,Femme,pro,tres bien,lycee_public,0,"11,9",11.0,68.2%,25,33.3,57,6,11,8,3,8.21,5,2,3,1,3,G,vert,lundi,166949,16/09/2024,4.75,1,
ETU-01801,2024-2025,GESTION,19,NR,Generale,,lycee_public,non,24.9,11.0,95.8,27,44.9,68,3,11,8,4,5.71,5,2,2,3,4,H,jaune,mercredi,145762,25/09/2024,13.01,0,Résultats fragiles aux partiels.
ETU-01003,2024-2025,Informatique,19,H,TECHNO,P,lycee_public,non,"38,2",15.0,80.4%,46,51.9,114,3,13,13,6,11.38,6,4,5,5,2,F,rouge,vendredi,493315,2024-09-20,16.38,0,Très actif sur la plateforme.
ETU-03511,2024-2025,Gestion,21,f,techno,Passable,lycee_public,O,13.9,0.0,58.0,10,15.8,28,7,9,7,0,6.6,5,2,1,2,1,B,gris,mercredi,424361,18/09/2024,0.72,1,Résultats fragiles aux partiels.
ETU-02466,2024-2025, Gestion ,18,Homme,Generale,TB,lycee_public,N,,12.0,76.7,40,73.3,126,3,11,11,7,14.87,6,6,5,4,3,C,rouge,jeudi,490797,26/09/2024,18.02,0,
ETU-05193,2024-2025,Gestion,20,H,techno,Passable,lycee_public,0,,0.0,54.9,15,22.3,35,6,13,12,0,9.51,6,5,3,3,2,A,bleu,mercredi,182222,2024-09-04,12.34,0,"Absences répétées, situation préoccupante."
ETU-00161,2024-2025,Gestion,19,h,Generale,AB,lycee_public,0,16.9 km,0.0,78.4%,3,11.2,10,7,11,9,1,8.09,6,4,1,2,3,E,rouge,lundi,163778,02/09/2024,10.85,0,Engagement en ligne très faible.
ETU-04849,2024-2025,Informatique,18,femme,général ,B,lycee_public,non,24.7,0.0,"73,1",13,22.8,36,2,8,6,4,12.85,5,4,4,4,1,G,bleu,lundi,825738,23 Sep 2024,16.87,0,Suivi sans particularité.
ETU-01676,2024-2025,droit,17,M,TECHNO,Bien,lycee_prive,Oui,5.2,,80.4,34,62.8,60,6,9,8,2,8.54,5,4,2,3,2,B,rouge,vendredi,308378,13 Sep 2024,12.18,0,
ETU-02403,2024-2025,droit,20,femme,GEN,P,lycee_public,Non,2.5,0.0,97.6%,52,60.6,120,0,8,7,5,10.91,7,5,4,4,3,E,jaune,mercredi,866120,11 Sep 2024,17.25,0,Très actif sur la plateforme.
ETU-00736,2024-2025,Informatique,20,Homme,general,Passable,lycee_public,0,38.7 km,,"89,5",22,30.1,58,2,11,11,3,10.99,5,0,5,5,2,E,gris,mardi,544668,2024-09-24,14.49,0,Profil dans la moyenne.
ETU-00958,2024-2025,droit,25,f,général ,passable,lycee_public,1,1.6,,78.4,43,58.2,92,4,8,6,3,8.56,5,1,2,3,4,E,bleu,vendredi,813920,2024-09-06,13.31,0,
ETU-04494,2024-2025,Gestion,19,femme,general,,lycee_public,Non,8.0 km,21.0,91.8,18,25.8,35,1,12,10,0,11.03,7,5,4,4,,B,vert,vendredi,121324,13/09/2024,15.87,0,
ETU-03914,2024-2025,Droit,17,H,Generale,passable,,N,31.2,14.0,87.4%,,33.5,47,2,9,9,4,"12,4",6,4,3,4,3,H,rouge,mardi,162672,10 Sep 2024,15.67,0,"Bon semestre, résultats solides."
ETU-04108,2024-2025,Psychologie,22,H,Technologique,AB,lycee_public,O,45.5 km,0.0,84.4,30,47.2,82,1,13,10,3,8.83,6,4,3,2,3,B,rouge,mercredi,129951,11/09/2024,14.87,0,
ETU-03450,2024-2025,Psychologie,19,M,Generale,Bien,cfa,O,24.8 km,0.0,75.4%,18,26.0,59,5,8,6,3,8.49,6,4,2,2,1,A,vert,mercredi,867941,11 Sep 2024,4.66,1,
ETU-00698,2024-2025,gestion,17,F,général ,,,N,18.7,,66.9%,28,39.1,72,4,8,4,1,6.99,6,1,3,1,2,D,bleu,mardi,419166,17/09/2024,3.76,1,En difficulté sur les évaluations.
ETU-04370,2024-2025,informatique,21,Femme,general,Passable,lycee_public,1,,10.0,"78,9",28,39.9,55,1,10,10,4,9.64,6,4,4,3,4,C,bleu,mercredi,422757,11/09/2024,14.25,0,
ETU-01885,2024-2025,Psychologie,18,h,general,Assez Bien,lycee_public,N,16.4 km,0.0,92.7,44,48.5,84,2,12,12,4,,5,5,5,3,3,G,gris,lundi,978242,09 Sep 2024,18.52,0,"Très bon investissement, en réussite."
ETU-00186,2024-2025,Informatique,23,Femme,techno,Très Bien,lycee_prive,non,"1,6",0.0,91.5,39,72.4,77,3,9,9,4,11.7,5,4,3,4,,C,jaune,vendredi,757661,06 Sep 2024,17.02,0,
ETU-04003,2024-2025,STAPS,20,Femme,pro,passable,lycee_public,0,18.7,0.0,99.1,50,91.8,96,2,12,12,10,10.25,6,3,5,5,4,F,bleu,mardi,234272,2024-09-17,16.59,0,Très actif sur la plateforme.
ETU-00339,2024-2025,Mathematiques,22,femme,Generale,passable,lycee_public,non,"6,2",0.0,85.2,35,66.4,70,6,8,7,5,13.7,7,5,3,3,4,D,bleu,mardi,747351,2024-09-03,18.18,0,
ETU-04566,2024-2025,Gestion,20,h,Général,Bien,lycee_public,O,4.1,28.0,59.2,11,11.0,22,5,10,6,0,7.26,5,3,1,,2,B,jaune,lundi,583883,2024-09-16,3.21,1,En difficulté sur les évaluations.
ETU-03145,2024-2025,Gestion,19,Femme,Technologique,P,lycee_public,Oui,8.6,0.0,"80,2",35,77.6,75,0,9,9,4,"7,14",6,1,3,4,4,C,vert,lundi,193676,09 Sep 2024,15.32,0,Résultats fragiles aux partiels.
ETU-00086,2024-2025,mathematiques,21,F,Generale,Assez Bien,lycee_prive,0,12.5,8.0,77.2,22,28.7,43,6,11,7,0,11.01,6,4,2,2,3,E,gris,vendredi,955673,27 Sep 2024,12.91,0,Semble peu engagé dans la formation.
ETU-05135,2024-2025, Biologie ,18,h,Technologique,P,lycee_public,0,"9,5",3.0,86.0,10,21.2,14,2,9,8,6,"9,63",5,3,2,3,2,H,vert,jeudi,288579,19/09/2024,13.05,0,Engagement en ligne très faible.
ETU-01988,2024-2025, Gestion ,18,femme,GEN,Très Bien,lycee_prive,0,26.0,0.0,66.1,26,28.4,41,5,10,8,1,15.84,6,4,5,2,4,B,vert,mardi,561341,03 Sep 2024,18.41,0,
ETU-00766,2024-2025,Biologie,18,Femme,Technologique,AB,,N,"19,4",,76.5,,38.5,38,3,8,7,2,,6,2,2,3,3,F,gris,vendredi,572004,27/09/2024,13.49,0,En difficulté sur les évaluations.
ETU-02886,2024-2025,PSYCHOLOGIE,20,F,TECHNO,ab,,0,"35,3",0.0,"93,8",40,76.0,93,3,11,10,3,10.24,7,5,3,5,3,E,jaune,jeudi,855186,2024-09-26,16.56,0,
ETU-03860,2024-2025,gestion,20,h,Général,P,lycee_public,O,5.9 km,,85.3,41,42.0,106,6,13,8,4,"6,1",7,2,4,5,,E,rouge,mercredi,390916,2024-09-11,12.05,0,
ETU-04509,2024-2025,Droit,18,Homme,GEN,AB,,1,0.2,0.0,81.0,14,16.7,39,6,8,6,2,"8,89",6,3,2,3,4,F,vert,lundi,366946,2024-09-23,11.37,0,
ETU-05033,2024-2025,biologie,22,Homme,Generale,AB,lycee_prive,oui,0.9,3.0,70.5,27,37.7,79,4,11,9,3,"8,6",6,4,3,3,3,A,vert,mardi,639135,2024-09-10,14.42,0,RAS.
ETU-03882,2024-2025,Informatique,23,h,Général,tres bien,lycee_public,0,23.3 km,12.0,69.3%,25,34.6,79,9,13,11,0,"16,84",5,4,3,3,2,F,jaune,lundi,572099,02/09/2024,16.62,0,Plusieurs travaux remis hors délai.
ETU-01766,2024-2025,Psychologie,19,F,techno,Bien,lycee_public,oui,8.3 km,0.0,72.9,17,30.7,27,6,9,7,1,10.26,7,4,4,2,1,B,vert,lundi,641066,2024-09-16,6.52,1,
ETU-03778,2024-2025,Informatique,21,Femme,techno,Assez Bien,lycee_prive,Non,75.2,16.0,79.4,15,37.2,38,7,11,7,0,"11,82",6,6,2,1,1,H,rouge,mardi,474003,2024-09-10,12.9,0,Semble peu engagé dans la formation.
ETU-02931,2024-2025,Gestion,18,F,général ,Assez Bien,cfa,0,3.6,12.0,82.5,36,47.7,72,3,8,8,1,14.28,6,6,2,4,5,D,rouge,mardi,522695,10 Sep 2024,19.02,0,
ETU-04863,2024-2025,gestion,21,femme,general,ab,lycee_prive,non,56.8,4.0,73.4,24,25.9,59,6,10,9,5,9.85,6,3,4,3,3,B,jaune,lundi,272312,02/09/2024,15.16,0,
ETU-00894,2024-2025,Biologie,20,femme,Technologique,ab,lycee_public,0,"0,7",15.0,"61,8",20,21.6,74,4,8,4,1,"7,19",5,2,3,3,1,E,vert,jeudi,287935,2024-09-12,4.32,1,
ETU-04720,2024-2025, STAPS ,20,f, pro,P,lycee_public,0,9.1,3.0,96.1,72,85.1,176,0,8,8,6,"7,65",5,1,5,3,5,C,gris,lundi,193481,09 Sep 2024,16.08,0,Résultats fragiles aux partiels.
ETU-01658,2024-2025,Informatique,17,Femme,pro,tres bien,lycee_public,1,9.1,24.0,91.5%,43,74.8,94,2,12,9,5,15.85,6,6,5,5,3,C,rouge,mercredi,559179,2024-09-25,18.64,0,"Très bon investissement, en réussite."
ETU-03173,2024-2025,LETTRES,22,H,general,Bien,lycee_public,Non,13.4,8.0,"85,1",37,57.7,97,2,8,7,5,"11,1",7,4,4,4,5,C,gris,mercredi,890151,18 Sep 2024,16.45,0,Suivi sans particularité.
ETU-04809,2024-2025,Psychologie,18,h,general,P,lycee_public,N,2.9 km,11.0,96.4,49,90.1,84,0,9,9,8,10.99,5,2,5,3,5,E,jaune,jeudi,128909,19/09/2024,18.89,0,
ETU-03739,2024-2025,Droit,18,H,Général,passable,,non,26.0,,72.9,39,61.0,58,4,12,8,1,"7,66",6,1,1,3,1,G,jaune,lundi,929976,02 Sep 2024,3.52,1,
ETU-00731,2024-2025,Biologie,21,f,général ,AB,lycee_public,0,,16.0,99.0,42,24.4,114,2,10,10,5,14.77,7,7,5,,4,G,rouge,mercredi,208312,2024-09-18,17.99,0,
ETU-05018,2024-2025, Informatique ,18,f,GEN,P,cfa,Non,17.1 km,11.0,75.4%,6,11.3,8,6,11,6,0,11.09,5,4,2,3,3,D,bleu,lundi,557339,02/09/2024,5.36,1,Peu actif sur la plateforme.
ETU-00176,2024-2025,gestion,20,f,techno,,,0,,,78.4,29,31.7,53,3,11,11,1,9.84,6,4,3,3,3,A,jaune,mercredi,847739,2024-09-11,5.73,1,
ETU-04743,2024-2025,Mathematiques,19,M,Generale,Passable,lycee_prive,oui,2.3,26.0,80.9,35,54.1,83,4,10,8,3,14.27,7,7,5,5,4,D,rouge,mercredi,397433,25/09/2024,17.93,0,"Bon semestre, résultats solides."
ETU-01563,2024-2025,Droit,18,femme,GEN,Assez Bien,lycee_public,Non,9.2 km,4.0,56.5%,8,7.8,6,5,13,8,0,,6,5,,2,,A,rouge,jeudi,760446,12/09/2024,6.94,1,Peu actif sur la plateforme.
ETU-04571,2024-2025,gestion,19,M,pro,passable,lycee_public,N,5.1 km,14.0,46.9,12,13.3,35,7,10,7,1,10.89,6,3,2,2,3,C,vert,jeudi,593217,26 Sep 2024,5.26,1,
ETU-05001,2024-2025,STAPS,19,F,Technologique,Assez Bien,lycee_prive,Non,28.5,22.0,97.6%,22,34.0,27,2,9,9,9,14.67,5,5,5,5,3,C,vert,mercredi,651143,2024-09-25,18.81,0,Travail sérieux et régulier.
ETU-00070,2024-2025,Psychologie,19,Femme,TECHNO,P,lycee_public,N,17.2,10.0,69.6,30,45.1,99,1,8,6,4,"9,39",5,2,2,2,5,E,gris,jeudi,473013,19/09/2024,13.51,0,Semble peu engagé dans la formation.
ETU-04225,2024-2025,gestion,18,Femme,pro,B,lycee_prive,non,12.5,16.0,"77,8",31,52.1,72,5,9,5,2,"9,72",6,2,3,3,3,H,vert,vendredi,231338,2024-09-20,5.77,1,RAS.
ETU-04475,2024-2025,BIOLOGIE,18,femme,techno,Bien,lycee_public,Non,37.5,,72.1,34,73.5,57,6,10,7,3,7.35,7,5,,3,4,D,rouge,mercredi,291399,18 Sep 2024,4.31,1,En difficulté sur les évaluations.
ETU-04828,2024-2025,psychologie,19,Femme,pro,ab,lycee_public,0,44.8,8.0,64.2%,24,37.4,44,5,9,6,2,9.64,6,5,4,1,3,H,bleu,jeudi,646660,12 Sep 2024,5.25,1,
ETU-01858,2024-2025,Biologie,22,Homme,techno,ab,,Oui,5.8,,"94,2",31,62.4,54,1,10,10,4,6.65,6,3,3,3,3,F,jaune,lundi,120351,02 Sep 2024,14.26,0,En difficulté sur les évaluations.
ETU-01918,2024-2025,Informatique,22,M,général ,Assez Bien,cfa,Oui,"17,5",17.0,79.8,18,22.9,39,7,11,10,7,13.3,6,5,3,3,2,B,bleu,lundi,629244,09 Sep 2024,15.78,0,"Bon semestre, résultats solides."
ETU-02914,2024-2025, Biologie ,17,M,général ,ab,lycee_public,non,2.3,10.0,80.6,41,79.1,96,8,10,9,8,12.76,7,6,3,3,2,G,jaune,vendredi,675558,13/09/2024,16.99,0,Plusieurs travaux remis hors délai.
ETU-02657,2024-2025,PSYCHOLOGIE,20,M,PRO,Passable,cfa,Non,3.3,24.0,98.2,38,52.8,104,0,12,12,5,"6,39",5,0,1,5,3,G,bleu,jeudi,688714,2024-09-12,14.14,0,Résultats fragiles aux partiels.
ETU-02007,2024-2025,STAPS,19,M,general,P,lycee_public,oui,5.6,,79.8,24,31.0,34,0,10,9,3,13.1,6,4,4,3,3,B,jaune,mardi,877078,2024-09-24,16.55,0,
ETU-02778,2024-2025,Gestion,18,Homme,PRO,AB,lycee_public,N,12.3,,72.5,10,12.7,15,3,8,6,1,4.96,7,3,,4,2,A,bleu,jeudi,428739,26/09/2024,2.16,1,En difficulté sur les évaluations.
ETU-04554,2024-2025,Psychologie,20,femme,TECHNO,P,lycee_prive,non,32.3,,98.4,44,52.5,78,1,11,8,6,"16,22",7,7,5,4,3,B,rouge,vendredi,695319,13/09/2024,17.96,0,Étudiant assidu et investi.
ETU-01552,2024-2025,PSYCHOLOGIE,18,f,Generale,TB,lycee_public,O,"1,5",,"79,6",28,61.8,59,7,13,10,2,11.49,6,1,3,4,,A,jaune,mercredi,776889,04/09/2024,15.12,0,Profil dans la moyenne.
ETU-01403,2024-2025, Informatique ,19,F,Technologique,ab,lycee_public,oui,11.0,0.0,82.7,23,35.4,63,1,12,8,1,10.64,5,2,3,,3,E,rouge,jeudi,922048,12/09/2024,12.84,0,Profil dans la moyenne.
ETU-02462,2024-2025,Psychologie,19,H,Professionnel,passable,lycee_prive,Oui,3.6,8.0,74.5,21,20.9,48,3,8,8,4,8.58,6,2,4,5,4,E,gris,vendredi,930351,27 Sep 2024,14.3,0,
ETU-02480,2024-2025,STAPS,19,F,general,passable,lycee_public,non,28.3,0.0,80.2,34,63.1,66,3,11,8,1,14.26,5,3,3,3,1,G,jaune,jeudi,349666,19 Sep 2024,17.05,0,
ETU-00685,2024-2025,Psychologie,18,H,général ,ab,lycee_public,0,1.0,0.0,58.9,50,77.3,110,0,13,12,6,12.59,6,5,3,3,5,G,jaune,vendredi,630867,20/09/2024,17.12,0,
ETU-03031,2024-2025,Gestion,19,h,general,ab,lycee_public,0,10.7,8.0,64.5,,21.8,25,2,13,10,2,11.74,6,4,3,3,4,A,vert,lundi,664484,02/09/2024,9.05,1,
ETU-03840,2024-2025, STAPS ,19,f,GEN,Passable,lycee_public,0,63.1,0.0,80.5,29,52.4,62,4,12,8,2,15.26,6,4,3,3,2,D,jaune,mardi,892113,03/09/2024,18.18,0,"Bon semestre, résultats solides."
ETU-00727,2024-2025,STAPS,20,f,Technologique,Bien,lycee_public,N,13.2,8.0,77.6%,19,31.5,33,5,8,6,0,"10,91",5,5,3,4,1,G,gris,mardi,973091,03 Sep 2024,16.06,0,
ETU-01261,2024-2025, Psychologie ,22,Femme,Général,ab,autre,N,"30,9",0.0,55.2,21,22.2,62,5,9,8,0,6.88,7,3,3,4,2,F,vert,lundi,885467,09 Sep 2024,11.74,0,
ETU-03186,2024-2025, Biologie ,17,Femme,general,passable,lycee_public,0,3.8,3.0,95.0%,36,54.2,82,0,12,12,3,"12,97",6,4,4,4,5,F,rouge,lundi,884191,16/09/2024,19.04,0,"Bon semestre, résultats solides."
ETU-01277,2024-2025,Informatique,18,Femme,Général,passable,lycee_prive,oui,1.2,10.0,66.3,19,34.6,43,5,8,7,0,10.21,5,3,1,4,3,H,vert,jeudi,132149,2024-09-05,6.94,1,Semble peu engagé dans la formation.
ETU-04020,2024-2025,Informatique,20,h,général ,passable,lycee_public,non,"14,4",0.0,60.3,8,11.5,9,7,9,7,0,"11,47",5,1,4,4,2,C,vert,mercredi,850302,2024-09-18,6.47,1,
ETU-00347,2024-2025,Lettres,18,M,général ,AB,lycee_prive,Oui,49.8 km,0.0,"85,7",33,61.9,80,5,8,7,5,13.52,6,4,4,3,3,D,bleu,mardi,441022,17 Sep 2024,17.3,0,
ETU-04978,2024-2025,Informatique,21,h,general,Assez Bien,lycee_prive,1,13.1,10.0,"69,3",29,49.4,65,6,11,11,3,"13,95",7,4,5,3,1,H,rouge,lundi,981500,02/09/2024,17.53,0,
ETU-04868,2024-2025, Droit ,19,Femme,TECHNO,Assez Bien,lycee_public,non,"23,4",0.0,"79,6",45,81.2,111,4,10,9,1,"9,44",5,3,3,4,2,E,gris,lundi,640119,23/09/2024,15.6,0,Engagement en ligne remarquable.
ETU-01645,2024-2025,PSYCHOLOGIE,18,M,Général,P,lycee_public,Non,7.8,0.0,"79,6",16,12.9,25,1,11,9,2,10.75,5,3,2,2,4,A,rouge,vendredi,565978,2024-09-13,14.33,0,
ETU-00615,2024-2025,Mathematiques,18,H,Général,passable,lycee_prive,N,"3,6",0.0,81.2%,33,50.4,72,1,11,8,1,"7,89",6,4,3,3,3,G,bleu,mercredi,524589,2024-09-11,14.54,0,
ETU-04897,2024-2025,Biologie,21,M,general,ab,lycee_public,non,13.4,0.0,"83,0",38,39.1,111,3,8,7,7,14.2,6,6,5,3,5,F,rouge,lundi,677332,2024-09-02,15.66,0,
ETU-03698,2024-2025,Droit,19,H,techno,Bien,lycee_prive,0,3.1,0.0,"94,6",21,32.7,39,5,13,13,5,13.81,6,5,5,4,5,D,rouge,lundi,617418,23/09/2024,17.12,0,
ETU-00122,2024-2025,BIOLOGIE,20,h,GEN,P,lycee_public,non,11.3,,93.7,32,47.0,92,0,10,10,6,10.93,6,4,5,5,1,E,bleu,jeudi,543693,2024-09-12,16.21,0,
ETU-01423,2024-2025,Gestion,20,Femme,Général,P,lycee_prive,Oui,91.7,0.0,87.6,31,37.8,61,3,11,11,2,"12,36",6,6,5,4,1,G,bleu,vendredi,565643,20 Sep 2024,15.76,0,
ETU-04909,2024-2025,Lettres,18,Femme,techno,B,lycee_public,N,11.3,,70.8,21,11.7,57,4,8,6,0,14.48,5,4,2,4,1,G,gris,vendredi,664427,27 Sep 2024,9.75,1,
ETU-04902,2024-2025,PSYCHOLOGIE,20,H,Professionnel,P,lycee_public,non,0.0,,66.2,30,35.6,75,5,8,6,5,7.8,6,2,4,,3,A,jaune,lundi,310495,2024-09-16,13.24,0,
ETU-00167,2024-2025,Gestion,22,M,general,ab,autre,O,3.5 km,,58.0,15,26.5,35,4,13,9,1,9.9,7,4,2,1,3,H,jaune,lundi,520661,23/09/2024,3.37,1,"Motivation en berne, à accompagner."
ETU-00172,2024-2025,Biologie,21,H,general,Passable,lycee_public,O,1.3 km,0.0,80.6%,41,56.0,63,4,8,7,3,10.1,5,2,4,5,5,G,bleu,mercredi,217433,11 Sep 2024,16.25,0,
ETU-05052,2024-2025,Gestion,20,M,PRO,,lycee_public,1,4.4,0.0,83.6,44,46.1,94,3,8,7,6,"12,13",6,4,4,4,3,D,rouge,lundi,853373,16/09/2024,15.88,0,Très actif sur la plateforme.
ETU-02917,2024-2025,lettres,23,M,GEN,passable,cfa,non,"27,3",0.0,93.0,45,46.6,100,4,8,8,5,10.92,5,2,5,4,3,B,jaune,jeudi,367690,19/09/2024,16.18,0,Très actif sur la plateforme.
ETU-01963,2024-2025, Biologie ,19,Femme,GEN,passable,autre,non,4.1,,"81,2",42,61.2,91,4,13,11,3,10.89,6,5,3,3,4,G,gris,jeudi,618895,05 Sep 2024,17.24,0,
ETU-03183,2024-2025, Droit ,18,f,GEN,Passable,lycee_public,Non,18.2,20.0,69.3,10,9.1,20,4,8,8,0,15.18,5,5,3,3,1,G,jaune,mercredi,750887,11 Sep 2024,15.54,0,
ETU-03113,2024-2025,Psychologie,23,H,general,Assez Bien,lycee_public,Oui,33.9 km,0.0,62.2,24,35.8,46,7,10,8,1,"13,95",6,5,2,4,3,A,gris,lundi,163324,2024-09-23,9.51,1,"Motivation en berne, à accompagner."
ETU-02954,2024-2025,STAPS,17,M,techno,B,lycee_prive,1,6.2,,57.6%,4,6.4,2,5,12,7,0,11.31,7,5,1,3,2,H,jaune,jeudi,744034,26/09/2024,5.11,1,Peu actif sur la plateforme.
ETU-02266,2024-2025, Gestion ,21,f,techno,Passable,lycee_prive,Non,2.9,24.0,98.9,41,60.1,78,2,12,11,3,"13,26",5,3,5,5,4,E,jaune,jeudi,379222,2024-09-19,19.06,0,
ETU-03710,2024-2025, Biologie ,19,f,GEN,Bien,lycee_public,non,9.9,0.0,69.6,20,30.2,36,0,11,8,1,"11,37",6,5,4,3,2,D,vert,mercredi,373066,2024-09-25,8.59,1,
ETU-02478,2024-2025,Droit,20,f,techno,P,lycee_public,0,8.2 km,,"81,3",33,57.1,56,5,9,5,2,9.92,5,2,,4,2,E,gris,mercredi,903107,11 Sep 2024,13.41,0,Semble peu engagé dans la formation.
ETU-05147,2024-2025,Informatique,23,Homme,general,Passable,,O,11.3,24.0,85.5,41,78.6,116,2,11,11,2,"8,1",7,5,2,4,4,B,vert,lundi,934081,16 Sep 2024,14.77,0,"Motivation en berne, à accompagner."
ETU-03229,2024-2025,Gestion,21,M,general,passable,lycee_public,Oui,1.3,26.0,76.4,52,77.9,133,3,10,9,8,"10,21",5,3,4,2,4,B,jaune,mardi,562313,17 Sep 2024,16.22,0,
ETU-00867,2024-2025,BIOLOGIE,19,F,général ,AB,lycee_public,non,10.3 km,11.0,"78,6",39,49.0,107,1,11,11,6,12.68,5,3,3,4,4,D,gris,lundi,536845,09 Sep 2024,18.37,0,"Bon semestre, résultats solides."
ETU-03305,2024-2025,biologie,27,M,general,B,lycee_public,O,1.8 km,21.0,"50,6",0,0.0,0,5,12,5,0,7.77,5,1,1,3,3,H,bleu,lundi,511575,09/09/2024,1.86,1,
ETU-03974,2024-2025,LETTRES,23,H,général ,passable,lycee_public,N,12.6,0.0,"86,9",35,74.5,71,3,12,10,3,"11,37",5,5,5,,2,H,rouge,mardi,733696,2024-09-17,15.25,0,
ETU-04286,2024-2025,psychologie,23,h,Professionnel,AB,,0,74.3,0.0,69.1%,,38.2,90,4,10,7,2,9.4,6,5,2,,1,B,bleu,vendredi,292406,06/09/2024,4.64,1,
ETU-04600,2024-2025,Lettres,24,F,général ,Bien,,non,12.5,24.0,37.2,0,0.0,0,1,12,1,0,13.34,6,4,2,4,3,C,vert,mercredi,713862,11/09/2024,5.67,1,"Absences répétées, situation préoccupante."
ETU-03714,2024-2025,Droit,20,f,techno,P,lycee_public,O,6.6,,89.0,38,39.0,57,4,13,12,0,"12,21",5,4,2,2,2,G,rouge,jeudi,634349,26 Sep 2024,17.37,0,Semble peu engagé dans la formation.
ETU-00155,2024-2025,Lettres,19,Autre,Generale,B,lycee_public,N,2.3,,"93,6",30,47.8,64,0,9,8,1,14.57,5,2,4,4,2,C,vert,mercredi,192765,25/09/2024,17.78,0,
ETU-00596,2024-2025, STAPS ,19,femme, pro,Bien,lycee_public,Oui,1.1,13.0,"82,9",26,39.2,52,1,8,6,3,11.84,6,4,,3,4,F,vert,lundi,503308,2024-09-16,16.61,0,
ETU-00244,2024-2025,BIOLOGIE,20,Femme,Technologique,Passable,lycee_public,O,"15,2",0.0,"89,1",38,44.6,79,2,10,10,3,9.85,7,3,3,4,3,G,vert,mardi,228290,17/09/2024,15.79,0,
ETU-01510,2024-2025, Informatique ,20,f,Général,AB,lycee_public,N,5.4 km,0.0,"86,3",52,72.1,92,2,11,10,2,"16,72",7,7,5,4,3,A,gris,jeudi,685527,2024-09-12,18.69,0,"Très bon investissement, en réussite."
ETU-01051,2024-2025,Psychologie,19,Femme,général ,B,lycee_public,oui,"10,1",0.0,69.0%,7,6.1,1,5,13,11,0,"12,25",6,5,,4,2,B,gris,lundi,994895,16 Sep 2024,7.03,1,
ETU-00996,2024-2025,Droit,20,F,GEN,Passable,,non,2.7,,65.3,34,58.6,62,7,10,7,0,"9,25",7,3,3,,3,F,vert,mardi,915420,17 Sep 2024,4.96,1,Suivi sans particularité.
ETU-02125,2024-2025,Psychologie,19,F,général ,ab,lycee_prive,Non,4.4,28.0,84.1%,33,56.0,98,4,11,9,4,9.53,5,2,2,3,2,G,rouge,jeudi,956752,12 Sep 2024,13.94,0,"Motivation en berne, à accompagner."
ETU-02105,2024-2025, Droit ,19,H,TECHNO,,lycee_public,Non,4.8,24.0,92.2,44,63.3,130,1,12,12,7,12.37,6,4,4,5,4,A,bleu,mercredi,876449,2024-09-04,17.59,0,Très actif sur la plateforme.
ETU-02104,2024-2025,DROIT,21,M,Generale,ab,lycee_public,oui,,,"82,5",46,78.2,80,4,13,12,9,,6,2,5,4,2,E,vert,jeudi,604075,26 Sep 2024,17.6,0,Engagement en ligne remarquable.
ETU-01915,2024-2025,Gestion,22,Homme,general,B,,0,14.1,23.0,87.6%,31,30.1,70,2,9,8,6,"15,42",5,5,5,4,4,D,vert,jeudi,561692,12/09/2024,18.34,0,
ETU-03593,2024-2025,Gestion,24,Femme,Général,passable,autre,Oui,13.6,12.0,"76,8",25,24.1,55,2,9,7,1,9.34,5,2,2,3,5,H,vert,vendredi,250772,2024-09-13,13.57,0,"Motivation en berne, à accompagner."
ETU-04788,2024-2025,Gestion,20,femme,Général,,lycee_public,Non,21.9,11.0,"89,2",26,38.2,31,2,13,13,1,13.74,5,4,5,3,4,D,jaune,mercredi,716642,2024-09-04,16.71,0,"Bon semestre, résultats solides."
ETU-02891,2024-2025,INFORMATIQUE,18,f,general,P,lycee_prive,Non,2.8,11.0,81.8,39,77.3,80,0,8,7,10,14.68,6,6,5,4,3,C,vert,vendredi,574218,27/09/2024,18.23,0,
ETU-03172,2024-2025,Mathematiques,21,f,general,Bien,lycee_prive,Oui,11.1,0.0,74.9,25,30.3,50,5,13,7,2,11.32,5,3,3,4,2,C,bleu,vendredi,614526,20/09/2024,14.37,0,
ETU-02995,2024-2025,Psychologie,18,Femme,Generale,P,lycee_public,non,0.8,10.0,94.3%,56,82.9,118,1,8,8,5,"13,6",6,4,4,5,5,D,gris,mardi,847917,2024-09-10,18.66,0,Étudiant assidu et investi.
ETU-02495,2024-2025,LETTRES,22,Femme,Général,passable,lycee_public,O,"23,8",11.0,80.1%,23,39.2,45,4,13,8,2,13.94,7,6,4,2,2,G,vert,mercredi,397614,2024-09-04,17.27,0,"Bon semestre, résultats solides."
ETU-04156,2024-2025, Droit ,18,Homme,techno,P,,Non,"22,5",0.0,78.9,23,25.3,37,2,11,9,5,6.39,5,3,3,3,4,A,jaune,lundi,639903,23 Sep 2024,13.47,0,
